WARN  2022-09-06 22:46:03,449 [main][Main.java:16] : TEST
DEBUG 2022-09-08 19:54:42,354 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,354 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Author#2
DEBUG 2022-09-08 19:54:42,354 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,356 [main][QueryTranslatorImpl.java:278] : parse() - HQL: select a from org.example.models.Author a where a.salary between :minSalary and :maxSalary
DEBUG 2022-09-08 19:54:42,357 [main][QueryTranslatorImpl.java:296] : --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'from'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[IDENT] Node: 'org'
    |  |     |  |  |  \-[IDENT] Node: 'example'
    |  |     |  |  \-[IDENT] Node: 'models'
    |  |     |  \-[IDENT] Node: 'Author'
    |  |     \-[ALIAS] Node: 'a'
    |  \-[SELECT] Node: 'select'
    |     \-[IDENT] Node: 'a'
    \-[WHERE] Node: 'where'
       \-[BETWEEN] Node: 'between'
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 'a'
          |  \-[IDENT] Node: 'salary'
          +-[COLON] Node: ':'
          |  \-[IDENT] Node: 'minSalary'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'maxSalary'

DEBUG 2022-09-08 19:54:42,357 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:54:42,358 [main][HqlSqlBaseWalker.java:124] : select << begin [level=1, statement=select]
DEBUG 2022-09-08 19:54:42,358 [main][FromElement.java:148] : FromClause{level=1} : org.example.models.Author (a) -> author0_
DEBUG 2022-09-08 19:54:42,358 [main][FromReferenceNode.java:60] : Resolved : a -> author0_.id
DEBUG 2022-09-08 19:54:42,359 [main][FromReferenceNode.java:60] : Resolved : a -> author0_.id
DEBUG 2022-09-08 19:54:42,359 [main][DotNode.java:661] : getDataType() : salary -> org.hibernate.type.IntegerType@ed8942dd
DEBUG 2022-09-08 19:54:42,359 [main][FromReferenceNode.java:60] : Resolved : a.salary -> author0_.salary
DEBUG 2022-09-08 19:54:42,360 [main][HqlSqlBaseWalker.java:128] : select : finishing up [level=1, statement=select]
DEBUG 2022-09-08 19:54:42,360 [main][HqlSqlWalker.java:725] : processQuery() :  ( SELECT ( {select clause} author0_.id ) ( FromClause{level=1} Author author0_ ) ( where ( between ( author0_.salary author0_.id salary ) ? ? ) ) )
DEBUG 2022-09-08 19:54:42,360 [main][JoinProcessor.java:169] : Using FROM fragment [Author author0_]
DEBUG 2022-09-08 19:54:42,360 [main][HqlSqlBaseWalker.java:132] : select >> end [level=1, statement=select]
DEBUG 2022-09-08 19:54:42,362 [main][QueryTranslatorImpl.java:265] : --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Author)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'author0_.id as id1_1_' {alias=a, className=org.example.models.Author, tableAlias=author0_}
    |  \-[SQL_TOKEN] SqlFragment: 'author0_.name as name2_1_, author0_.salary as salary3_1_'
    +-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[a], fromElementByTableAlias=[author0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'Author author0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=a,role=null,tableName=Author,tableAlias=author0_,origin=null,columns={,className=org.example.models.Author}}
    \-[WHERE] SqlNode: 'where'
       \-[BETWEEN] BetweenOperatorNode: 'between'
          +-[DOT] DotNode: 'author0_.salary' {propertyName=salary,dereferenceType=PRIMITIVE,getPropertyPath=salary,path=a.salary,tableAlias=author0_,className=org.example.models.Author,classAlias=a}
          |  +-[ALIAS_REF] IdentNode: 'author0_.id' {alias=a, className=org.example.models.Author, tableAlias=author0_}
          |  \-[IDENT] IdentNode: 'salary' {originalText=salary}
          +-[NAMED_PARAM] ParameterNode: '?' {name=minSalary, expectedType=org.hibernate.type.IntegerType@ed8942dd}
          \-[NAMED_PARAM] ParameterNode: '?' {name=maxSalary, expectedType=org.hibernate.type.IntegerType@ed8942dd}

DEBUG 2022-09-08 19:54:42,362 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:54:42,362 [main][QueryTranslatorImpl.java:247] : HQL: select a from org.example.models.Author a where a.salary between :minSalary and :maxSalary
DEBUG 2022-09-08 19:54:42,363 [main][QueryTranslatorImpl.java:248] : SQL: select author0_.id as id1_1_, author0_.name as name2_1_, author0_.salary as salary3_1_ from Author author0_ where author0_.salary between ? and ?
DEBUG 2022-09-08 19:54:42,363 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:54:42,365 [main][SqlStatementLogger.java:92] : select author0_.id as id1_1_, author0_.name as name2_1_, author0_.salary as salary3_1_ from Author author0_ where author0_.salary between ? and ?
DEBUG 2022-09-08 19:54:42,366 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,367 [main][SqlStatementLogger.java:92] : select author0_.id as id1_1_0_, author0_.name as name2_1_0_, author0_.salary as salary3_1_0_, address1_.author_id as author_i1_0_1_, address1_.street as street2_0_1_ from Author author0_ left outer join Address address1_ on author0_.id=address1_.author_id where author0_.id=?
DEBUG 2022-09-08 19:54:42,369 [main][ResultSetProcessorImpl.java:120] : Starting ResultSet row #0
DEBUG 2022-09-08 19:54:42,369 [main][EntityReferenceInitializerImpl.java:126] : On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
DEBUG 2022-09-08 19:54:42,370 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#2]
DEBUG 2022-09-08 19:54:42,370 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#2]
DEBUG 2022-09-08 19:54:42,370 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,370 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Author#2
DEBUG 2022-09-08 19:54:42,370 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,370 [main][TransactionImpl.java:55] : begin
DEBUG 2022-09-08 19:54:42,371 [main][TransactionImpl.java:66] : committing
DEBUG 2022-09-08 19:54:42,371 [main][AbstractFlushingEventListener.java:132] : Processing flush-time cascades
DEBUG 2022-09-08 19:54:42,371 [main][AbstractFlushingEventListener.java:174] : Dirty checking collections
DEBUG 2022-09-08 19:54:42,372 [main][Collections.java:206] : Collection found: [org.example.models.Author.books#2], was: [org.example.models.Author.books#2] (uninitialized)
DEBUG 2022-09-08 19:54:42,372 [main][Collections.java:206] : Collection found: [org.example.models.Author.photos#2], was: [org.example.models.Author.photos#2] (uninitialized)
DEBUG 2022-09-08 19:54:42,373 [main][AbstractFlushingEventListener.java:106] : Flushed: 0 insertions, 1 updates, 0 deletions to 1 objects
DEBUG 2022-09-08 19:54:42,373 [main][AbstractFlushingEventListener.java:113] : Flushed: 0 (re)creations, 0 updates, 0 removals to 2 collections
DEBUG 2022-09-08 19:54:42,373 [main][EntityPrinter.java:102] : Listing entities:
DEBUG 2022-09-08 19:54:42,373 [main][EntityPrinter.java:109] : org.example.models.Author{books=<uninitialized>, address=null, name=Ihor Kosolapow, id=2, salary=661, photos=<uninitialized>}
DEBUG 2022-09-08 19:54:42,375 [main][SqlStatementLogger.java:92] : update Author set name=? where id=?
DEBUG 2022-09-08 19:54:42,378 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,380 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,380 [main][JdbcCoordinatorImpl.java:177] : HHH000420: Closing un-released batch
DEBUG 2022-09-08 19:54:42,381 [main][SqlStatementLogger.java:92] : select author0_.id as id1_1_0_, author0_.name as name2_1_0_, author0_.salary as salary3_1_0_, address1_.author_id as author_i1_0_1_, address1_.street as street2_0_1_ from Author author0_ left outer join Address address1_ on author0_.id=address1_.author_id where author0_.id=?
DEBUG 2022-09-08 19:54:42,387 [main][ResultSetProcessorImpl.java:120] : Starting ResultSet row #0
DEBUG 2022-09-08 19:54:42,387 [main][EntityReferenceInitializerImpl.java:126] : On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
DEBUG 2022-09-08 19:54:42,387 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#2]
DEBUG 2022-09-08 19:54:42,388 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#2]
DEBUG 2022-09-08 19:54:42,388 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,388 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Author#2
DEBUG 2022-09-08 19:54:42,388 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,390 [main][CriteriaQueryImpl.java:307] : Rendered criteria query -> select avg(generatedAlias0.salary) from Author as generatedAlias0
DEBUG 2022-09-08 19:54:42,391 [main][QueryTranslatorImpl.java:278] : parse() - HQL: select avg(generatedAlias0.salary) from org.example.models.Author as generatedAlias0
DEBUG 2022-09-08 19:54:42,392 [main][QueryTranslatorImpl.java:296] : --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[DOT] Node: '.'
       |     |  |  |  +-[IDENT] Node: 'org'
       |     |  |  |  \-[IDENT] Node: 'example'
       |     |  |  \-[IDENT] Node: 'models'
       |     |  \-[IDENT] Node: 'Author'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[AGGREGATE] Node: 'avg'
             \-[DOT] Node: '.'
                +-[IDENT] Node: 'generatedAlias0'
                \-[IDENT] Node: 'salary'

DEBUG 2022-09-08 19:54:42,392 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:54:42,393 [main][HqlSqlBaseWalker.java:124] : select << begin [level=1, statement=select]
DEBUG 2022-09-08 19:54:42,393 [main][FromElement.java:148] : FromClause{level=1} : org.example.models.Author (generatedAlias0) -> author0_
DEBUG 2022-09-08 19:54:42,395 [main][FromReferenceNode.java:60] : Resolved : generatedAlias0 -> author0_.id
DEBUG 2022-09-08 19:54:42,395 [main][DotNode.java:661] : getDataType() : salary -> org.hibernate.type.IntegerType@ed8942dd
DEBUG 2022-09-08 19:54:42,396 [main][FromReferenceNode.java:60] : Resolved : generatedAlias0.salary -> author0_.salary
DEBUG 2022-09-08 19:54:42,396 [main][HqlSqlBaseWalker.java:128] : select : finishing up [level=1, statement=select]
DEBUG 2022-09-08 19:54:42,396 [main][HqlSqlWalker.java:725] : processQuery() :  ( SELECT ( {select clause} ( avg ( author0_.salary author0_.id salary ) ) ) ( FromClause{level=1} Author author0_ ) )
DEBUG 2022-09-08 19:54:42,396 [main][JoinProcessor.java:169] : Using FROM fragment [Author author0_]
DEBUG 2022-09-08 19:54:42,396 [main][HqlSqlBaseWalker.java:132] : select >> end [level=1, statement=select]
DEBUG 2022-09-08 19:54:42,396 [main][QueryTranslatorImpl.java:265] : --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Author)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[AGGREGATE] AggregateNode: 'avg'
    |  |  \-[DOT] DotNode: 'author0_.salary' {propertyName=salary,dereferenceType=PRIMITIVE,getPropertyPath=salary,path=generatedAlias0.salary,tableAlias=author0_,className=org.example.models.Author,classAlias=generatedAlias0}
    |  |     +-[ALIAS_REF] IdentNode: 'author0_.id' {alias=generatedAlias0, className=org.example.models.Author, tableAlias=author0_}
    |  |     \-[IDENT] IdentNode: 'salary' {originalText=salary}
    |  \-[SELECT_COLUMNS] SqlNode: ' as col_0_0_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[author0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'Author author0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=Author,tableAlias=author0_,origin=null,columns={,className=org.example.models.Author}}

DEBUG 2022-09-08 19:54:42,397 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:54:42,397 [main][QueryTranslatorImpl.java:247] : HQL: select avg(generatedAlias0.salary) from org.example.models.Author as generatedAlias0
DEBUG 2022-09-08 19:54:42,397 [main][QueryTranslatorImpl.java:248] : SQL: select avg(author0_.salary) as col_0_0_ from Author author0_
DEBUG 2022-09-08 19:54:42,397 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:54:42,398 [main][SqlStatementLogger.java:92] : select avg(author0_.salary) as col_0_0_ from Author author0_
DEBUG 2022-09-08 19:54:42,399 [main][DelegatingBasicLogger.java:384] : Result set row: 0
DEBUG 2022-09-08 19:54:42,399 [main][Loader.java:1527] : Result row: 
DEBUG 2022-09-08 19:54:42,400 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,402 [main][CriteriaQueryImpl.java:307] : Rendered criteria query -> select generatedAlias0 from Author as generatedAlias0 where generatedAlias0.salary>3000
DEBUG 2022-09-08 19:54:42,403 [main][QueryTranslatorImpl.java:278] : parse() - HQL: select generatedAlias0 from org.example.models.Author as generatedAlias0 where generatedAlias0.salary>3000
DEBUG 2022-09-08 19:54:42,404 [main][QueryTranslatorImpl.java:296] : --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'from'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[IDENT] Node: 'org'
    |  |     |  |  |  \-[IDENT] Node: 'example'
    |  |     |  |  \-[IDENT] Node: 'models'
    |  |     |  \-[IDENT] Node: 'Author'
    |  |     \-[ALIAS] Node: 'generatedAlias0'
    |  \-[SELECT] Node: 'select'
    |     \-[IDENT] Node: 'generatedAlias0'
    \-[WHERE] Node: 'where'
       \-[GT] Node: '>'
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 'generatedAlias0'
          |  \-[IDENT] Node: 'salary'
          \-[NUM_INT] Node: '3000'

DEBUG 2022-09-08 19:54:42,404 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:54:42,404 [main][HqlSqlBaseWalker.java:124] : select << begin [level=1, statement=select]
DEBUG 2022-09-08 19:54:42,404 [main][FromElement.java:148] : FromClause{level=1} : org.example.models.Author (generatedAlias0) -> author0_
DEBUG 2022-09-08 19:54:42,405 [main][FromReferenceNode.java:60] : Resolved : generatedAlias0 -> author0_.id
DEBUG 2022-09-08 19:54:42,405 [main][FromReferenceNode.java:60] : Resolved : generatedAlias0 -> author0_.id
DEBUG 2022-09-08 19:54:42,405 [main][DotNode.java:661] : getDataType() : salary -> org.hibernate.type.IntegerType@ed8942dd
DEBUG 2022-09-08 19:54:42,405 [main][FromReferenceNode.java:60] : Resolved : generatedAlias0.salary -> author0_.salary
DEBUG 2022-09-08 19:54:42,406 [main][HqlSqlBaseWalker.java:128] : select : finishing up [level=1, statement=select]
DEBUG 2022-09-08 19:54:42,406 [main][HqlSqlWalker.java:725] : processQuery() :  ( SELECT ( {select clause} author0_.id ) ( FromClause{level=1} Author author0_ ) ( where ( > ( author0_.salary author0_.id salary ) 3000 ) ) )
DEBUG 2022-09-08 19:54:42,406 [main][JoinProcessor.java:169] : Using FROM fragment [Author author0_]
DEBUG 2022-09-08 19:54:42,406 [main][HqlSqlBaseWalker.java:132] : select >> end [level=1, statement=select]
DEBUG 2022-09-08 19:54:42,406 [main][QueryTranslatorImpl.java:265] : --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Author)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'author0_.id as id1_1_' {alias=generatedAlias0, className=org.example.models.Author, tableAlias=author0_}
    |  \-[SQL_TOKEN] SqlFragment: 'author0_.name as name2_1_, author0_.salary as salary3_1_'
